viewerId,asset,device/os,country,state,city,asn,isp,start time (unix time),startup time (ms),playing time (ms),buffering time (ms),interrupts,average bitrate (kbps),startup error,session tags,ip address,cdn,browser,conviva session id,stream url,error list,percentage complete
74.113.183.226,Getting Girls on the Gridiron,MAC,canada,mb,virden,46920,,1518445736,664,254466,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-li-vp05a.9c9media.com&brand=ctvnews&c3.video.isLive=F,74.113.183.226,UNKNOWN,Safari,2176831:700203098:1222746813:1248090721:1518445739,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1323363/contentpackages/1861552/manifest.m3u8,,100
74.113.183.226,Premier Moe addresses SUMA Convention,MAC,canada,mb,virden,46920,,1518446005,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-fa-vp11a.9c9media.com,74.113.183.226,UNKNOWN,Safari,2176831:700203098:1222746813:1248090721:1518445740,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1319861/contentpackages/1855990/manifest.m3u8,,0
24.48.10.46,[67f7f181-0bdd-454f-ba94-53f098abe33b] Fugueuse : TVA justifie les scÃ¨nes de nuditÃ© - undefined,IOS,canada,qc,montreal,5769,Videotron,1518474211,4345,3716,0,0,0,0,c3.client.marketingName=iPhone&c3.player.name=EN+VEDETTE+-+Polopoly+Player+enVedette+2016&c3.video.isLive=F&brand=EN+VEDETTE&videoSubDomain=c.brightcove.com,24.48.10.46,OTHER,Safari,2187343:164341843:1819479374:3702702719:500977253,http://c.brightcove.com/services/mobile/streaming/index/master.m3u8?videoId=5720109656001,,-1
50.70.184.182,CTV News Channel LIVE,WIN,canada,on,thunder bay,6327,Shaw,1518496671,5171,14916,0,0,2144,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=T&brand=ctvnews&videoSubDomain=pe-ak-lp02a-9c9media.akamaized.net,50.70.184.182,AKAMAI,Chrome,2188440:3447294845:4141423196:1338463173:1518496640,https://pe-ak-lp01a-9c9media.akamaized.net/live/ctvnews/p/dash/20000001/2f09044e4a899f70/manifest.mpd,,-1
972f26cd769172f726b2b3af5d308928070260caa16fca4dd3c4dc150de8047b,CTV National News: Boushie family speaks in Ottawa,WIN,canada,on,thunder bay,6327,Shaw,1518496710,877,39246,0,0,1952,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-fa-vp06a.9c9media.com,50.70.184.182,UNKNOWN,Chrome,2188440:3447294845:4141423196:1338463173:1518496715,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1325091/contentpackages/1865369/manifest.mpd,,23
72.139.201.179,Your Morning Examining the need for Black History Month and advancing the conversation about racism ,MAC,canada,on,toronto,812,Rogers,1518454945,9682,724974,3666,2,0,0,c3.video.isLive=F,72.139.201.179,UNKNOWN,Safari,2194747:1574366321:3124914079:817465615:1518454933,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1324495/contentpackages/1864155/manifest.m3u8,,100
99.230.164.161,Your Morning Examining the need for Black History Month and advancing the conversation about racism ,MAC,canada,on,orangeville,812,Rogers,1518458603,5676,572600,0,0,0,0,c3.video.isLive=F,99.230.164.161,UNKNOWN,Safari,2194747:1574366321:3124914079:817465615:1518458583,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1324495/contentpackages/1864155/manifest.m3u8,,100
99.230.164.161,Your Morning Examining the need for Black History Month and advancing the conversation about racism ,MAC,canada,on,orangeville,812,Rogers,1518459374,-1,0,0,0,0,0,c3.player.name=CTV+VIDI+Web&c3.video.isLive=F&brand=ctv&videoSubDomain=pe-li-vp04a.9c9media.com,99.230.164.161,UNKNOWN,Safari,2194747:1574366321:3124914079:817465615:1518459376,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1324495/contentpackages/1864155/manifest.m3u8,,0
99.230.164.161,Your Morning Examining the need for Black History Month and advancing the conversation about racism ,MAC,canada,on,orangeville,812,Rogers,1518465803,-1,0,0,0,0,0,c3.player.name=CTV+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=ctv&c3.video.isLive=F,99.230.164.161,UNKNOWN,Safari,2194747:1574366321:3124914079:817465615:1518459430,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1324495/contentpackages/1864155/manifest.m3u8,,0
70.72.153.68,CTV News Channel: Going for gold in Pyeongchang,WIN,canada,ab,calgary,6327,Shaw,1518455540,1290,228434,0,0,1952,0,c3.video.isLive=F,70.72.153.68,UNKNOWN,Opera,2200839:2127705020:3801930106:2245373118:1518455545,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,100
70.72.153.68,Blouin bounces back to win slopestyle silver,WIN,canada,ab,calgary,6327,Shaw,1518455770,620,6777,0,0,1952,0,c3.video.isLive=F,70.72.153.68,UNKNOWN,Opera,2200839:2127705020:3801930106:2245373118:1518455546,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324579/contentpackages/1864313/manifest.mpd,,11
70.72.153.68,CTV News Channel: Going for gold in Pyeongchang,WIN,canada,ab,calgary,6327,Shaw,1518455777,606,6342,954,1,1952,0,c3.video.isLive=F,70.72.153.68,UNKNOWN,Opera,2200839:2127705020:3801930106:2245373118:1518455547,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,3
70.72.153.68,Blouin bounces back to win slopestyle silver,WIN,canada,ab,calgary,6327,Shaw,1518455788,-1,0,0,0,0,0,c3.video.isLive=F,70.72.153.68,UNKNOWN,Opera,2200839:2127705020:3801930106:2245373118:1518455548,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324579/contentpackages/1864313/manifest.mpd,,0
70.72.153.68,"CTV National News for Sunday, February 11, 2018",WIN,canada,ab,calgary,6327,Shaw,1518476206,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp06a.9c9media.com&brand=ctvnews&c3.video.isLive=F,70.72.153.68,UNKNOWN,Opera,2200839:2127705020:3801930106:2245373118:1518455811,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1316697/contentpackages/1863977/manifest.mpd,,0
99.226.73.46,"NHL: Avalanche 1, Hurricanes 3",MAC,canada,on,ajax,812,Rogers,1518455833,4623,54028,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518455836,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323916/contentpackages/1863382/manifest.m3u8,,100
99.226.73.46,Is the 'Vegas Flu' real?,MAC,canada,on,ajax,812,Rogers,1518455898,3368,217711,0,0,0,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&brand=tsn&c3.video.isLive=F,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518455837,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324245/contentpackages/1863769/manifest.m3u8,,100
99.226.73.46,"Manziel opens up about past mistakes: ""I was self-medicating with alcohol""",MAC,canada,on,ajax,812,Rogers,1518456420,5617,5138,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp04a.9c9media.com,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518456422,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324373/contentpackages/1863999/manifest.m3u8,,9
99.226.73.46,Leivo on uncertain future with Leafs: 'I just need to play',MAC,canada,on,ajax,812,Rogers,1518456509,5052,19328,0,0,0,0,c3.video.isLive=F,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518456492,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1318903/contentpackages/1855125/manifest.m3u8,,12
99.226.73.46,What's behind Marner's resurgence?,MAC,canada,on,ajax,812,Rogers,1518487450,5788,17274,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518487435,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324718/contentpackages/1864775/manifest.m3u8,,18
99.226.73.46,What's behind Marner's resurgence?,MAC,canada,on,ajax,812,Rogers,1518489638,5300,19854,0,0,0,0,c3.video.isLive=F,99.226.73.46,UNKNOWN,Safari,2212065:2518350574:502109523:186205863:1518489623,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324718/contentpackages/1864775/manifest.m3u8,,21
108.170.178.246,CTV National News: Canada's race to the podium,IOS,canada,on,london,40788,,1518414853,2085,214931,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&c3.client.marketingName=iPhone&brand=ctvnews&c3.video.isLive=F,108.170.178.246,UNKNOWN,Safari,2214870:2429852736:2143421330:3753718395:1518414854,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324387/contentpackages/1864003/manifest.m3u8,,100
104.254.90.34,Trump's first year in 3 minutes,MAC,canada,on,toronto,32489,,1518477155,-1,0,0,0,0,0,c3.player.name=BNN+VIDI+Web&c3.video.isLive=F&brand=bnn&videoSubDomain=pe-li-vp05a.9c9media.com,104.254.90.34,UNKNOWN,Safari,2217501:3309675178:4021841116:428010266:1518477158,https://capi.9c9media.com/destinations/bnn_web/platforms/desktop/contents/1307512/contentpackages/1826032/manifest.m3u8,,0
70.55.70.100,CTV London: Tipping point,IOS,canada,qc,montreal,577,Bell Canada,1518494442,2016,138485,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,70.55.70.100,UNKNOWN,Safari,2222652:420872103:2903545898:1756111461:1518494003,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324890/contentpackages/1864818/manifest.m3u8,,100
24.114.41.150,Indigenous groups outraged by murder trial verdict ,IOS,canada,on,toronto,812,Rogers,1518489467,5128,241869,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-li-vp09a.9c9media.com&c3.client.marketingName=iPhone+6+Plus&brand=ctvnews&c3.video.isLive=F,24.114.41.150,UNKNOWN,Safari,2224789:3319073539:3819753823:814681174:1518489467,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324473/contentpackages/1864124/manifest.m3u8,,86
50.72.104.165,Community left shaken after random axe attack,MAC,canada,mb,winnipeg,6327,Shaw,1518418143,632,39396,0,0,1952,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp07a.9c9media.com&brand=ctvnews&c3.video.isLive=F,50.72.104.165,UNKNOWN,Chrome,2241810:1374544610:3872044872:1378251991:1518418144,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324323/contentpackages/1863882/manifest.mpd,,31
142.161.249.112,Justice for Colten rally takes over Portage & Main,AND,canada,mb,winnipeg,7122,,1518412403,910,48271,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Moto+G5&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F,142.161.249.112,UNKNOWN,Chrome,2253931:786797677:1649745545:3011767166:1518412385,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324324/contentpackages/1863883/manifest.m3u8,,100
142.161.249.112,Winnipeggers join justice for Colten movement,AND,canada,mb,winnipeg,7122,,1518412489,5326,80284,0,1,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.client.marketingName=Moto+G5&c3.video.isLive=F&c3.device.model=Other+Android,142.161.249.112,UNKNOWN,Chrome,2253931:786797677:1649745545:3011767166:1518412386,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324081/contentpackages/1863293/manifest.m3u8,,65
142.161.249.112,Jack Frost Challenge,AND,canada,mb,winnipeg,7122,,1518448035,5239,51348,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Moto+G5&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp05a.9c9media.com,142.161.249.112,UNKNOWN,Chrome,2253931:786797677:1649745545:3011767166:1518448035,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324329/contentpackages/1863904/manifest.m3u8,,100
142.229.115.110,LIVE4: News conference with Alberta premier,WIN,canada,ab,edmonton,393952,,1518468129,3775,289639,0,0,3506,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-lp02a.9c9media.com&brand=ctvnews&c3.video.isLive=T,142.229.115.110,FASTLY,Chrome,2259124:2628013607:953435339:2617430758:1518468130,https://pe-fa-lp01a.9c9media.com/live/News4Digi/p/dash/00000001/4b36d011b438df10/manifest.mpd,,-1
24.68.81.177,"Grey's Anatomy S14:E12 Harder, Better, Faster, Stronger",MAC,canada,bc,nanaimo,6327,Shaw,1518415201,-1,0,0,0,0,0,c3.player.name=CTV+VIDI+Web&c3.video.isLive=F&brand=ctv&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,24.68.81.177,UNKNOWN,Chrome,2265786:2453608092:3474903064:3199190189:1518415204,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1307972/contentpackages/1859942/manifest.mpd,,0
24.68.81.177,"Grey's Anatomy S14:E12 Harder, Better, Faster, Stronger",MAC,canada,bc,nanaimo,6327,Shaw,1518450278,-1,0,0,0,0,0,c3.player.name=CTV+VIDI+Web&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net&brand=ctv&c3.video.isLive=F,24.68.81.177,UNKNOWN,Chrome,2265786:2453608092:3474903064:3199190189:1518415233,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1307972/contentpackages/1859942/manifest.mpd,,0
74.221.28.104,[380f8cae-dead-451b-a046-011ff2a2c0d7] 7 idÃ©es pour rÃ©gler les problÃ¨mes d'insomnie - undefined,MAC,canada,qc,nicolet,4540,,1518432801,-1,0,0,0,0,0,c3.player.name=CANALVIE+-+Polopoly+Player+CanalVie+2016&videoSubDomain=c.brightcove.com&brand=CANALVIE&c3.video.isLive=F,74.221.28.104,OTHER,Safari,2265912:1177017484:2452843414:1180084180:3978536422,http://c.brightcove.com/services/mobile/streaming/index/master.m3u8?videoId=4594119409001,,0
50.99.174.208,The Marilyn Denis Show The health food trends that are going to make big waves this year,MAC,canada,ab,canmore,852,Telus,1518445349,6307,713707,0,0,1931,0,c3.video.isLive=F,50.99.174.208,UNKNOWN,Chrome,2276795:2823895772:3816306256:3343470574:1518445344,https://capi.9c9media.com/destinations/ctv_marilyn_web/platforms/desktop/contents/1300535/contentpackages/1815569/manifest.mpd,,100
50.99.174.208,The Marilyn Denis Show The health food trends that are going to make big waves this year,MAC,canada,ab,canmore,852,Telus,1518448989,16553,118353,0,0,396,0,c3.video.isLive=F,50.99.174.208,UNKNOWN,Chrome,2276795:2823895772:3816306256:3343470574:1518448969,https://capi.9c9media.com/destinations/ctv_marilyn_web/platforms/desktop/contents/1300535/contentpackages/1815569/manifest.mpd,,17
154.20.14.90,[30067] NHL News and Highlights - Leafs face the ultimate ''measuring stick'' game vs. Lightning,IOS,canada,bc,williams lake,852,Telus,1518459893,1523,89947,0,0,0,0,c3.player.name=TSN+iOS&videoSubDomain=pe-li-vp05a.9c9media.com&c3.client.marketingName=iPhone+6+Plus&brand=TSN&c3.video.isLive=F&c3.device.model=iPhone+6+Plus,154.20.14.90,INHOUSE,Non-Browser Apps,2292450:2963172667:110103538:3265370352:695040184,http://capi.9c9media.com/destinations/tsn_ios/platforms/iphone/contents/1324448/contentpackages/1864360/manifest.m3u8,,100
154.20.14.90,"[30067] NHL News and Highlights - NHL: Avalanche 1, Hurricanes 3",IOS,canada,bc,williams lake,852,Telus,1518458375,4610,54270,0,0,1853,0,c3.player.name=TSN+iOS&videoSubDomain=pe-fa-vp11a.9c9media.com&c3.client.marketingName=iPhone+6+Plus&brand=TSN&c3.video.isLive=F&c3.device.model=iPhone+6+Plus,154.20.14.90,INHOUSE,Non-Browser Apps,2292450:2963172667:110103538:3265370352:2105394837,http://capi.9c9media.com/destinations/tsn_ios/platforms/iphone/contents/1323916/contentpackages/1863382/manifest.m3u8,,100
99.246.226.94,"NHL: Lightning 3, Maple Leafs 4",IOS,canada,on,richmond hill,812,Rogers,1518493102,5177,172726,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,99.246.226.94,UNKNOWN,Safari,2316444:1780048129:159761649:2580253148:1518493051,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324443/contentpackages/1865290/manifest.m3u8,,100
99.246.226.94,"Matthews, Nylander guide Leafs to win with 'dialed in' performance",IOS,canada,on,richmond hill,812,Rogers,1518493318,4164,159345,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,99.246.226.94,UNKNOWN,Safari,2316444:1780048129:159761649:2580253148:1518493052,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324681/contentpackages/1865299/manifest.m3u8,,78
75.158.193.25,"Full episode: Market Call for Monday, February 12, 2018",WIN,canada,ab,calgary,852,Telus,1518492476,11443,188822,0,0,1484,0,c3.player.name=BNN+VIDI+Web&videoSubDomain=pe-fa-vp06a.9c9media.com&brand=bnn&c3.video.isLive=F,75.158.193.25,UNKNOWN,Firefox,2328260:897294438:1986917880:2064925801:1518492478,https://capi.9c9media.com/destinations/bnn_web/platforms/desktop/contents/1321779/contentpackages/1864541/manifest.mpd,,7
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E4 9 Crimes,WIN,canada,on,thunder bay,6327,Shaw,1518405522,4302,3509118,3743,3,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385804,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866496/contentpackages/1134187/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E5 Trouble,WIN,canada,on,thunder bay,6327,Shaw,1518444206,4575,3675650,10831,6,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp07b.9c9media.com&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385805,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866497/contentpackages/1134188/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E6 I Got a Right to Sing the Blues,WIN,canada,on,thunder bay,6327,Shaw,1518465547,4224,3658691,6548,4,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp09b.9c9media.com&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385806,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866499/contentpackages/1134190/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E7 Hitting the Ground,WIN,canada,on,thunder bay,6327,Shaw,1518469220,4399,2970058,6846,3,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp10b.9c9media.com&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385807,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866500/contentpackages/1134191/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E8 Night on the Sun,WIN,canada,on,thunder bay,6327,Shaw,1518472579,4337,3480996,3435,3,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp11b.9c9media.com&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385808,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866501/contentpackages/1134192/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E9 Everything Is Broken,WIN,canada,on,thunder bay,6327,Shaw,1518476380,3971,103456,1350,2,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12b.9c9media.com&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518385809,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866502/contentpackages/1134193/manifest.mpd,,3
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E1 Bad Blood,WIN,canada,on,thunder bay,6327,Shaw,1518487401,-1,0,0,0,0,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp03b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518487402,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866493/contentpackages/1134184/manifest.mpd,,0
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E2 Beautifully Broken,WIN,canada,on,thunder bay,6327,Shaw,1518487423,3849,16251,0,0,2376,0,c3.player.name=CRAVETV+VIDI+Web&c3.video.isLive=F&brand=crave&videoSubDomain=pe-ak-vp04b-9c9media.akamaized.net,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518487424,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866494/contentpackages/1134185/manifest.mpd,,0
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E3 It Hurts Me Too,WIN,canada,on,thunder bay,6327,Shaw,1518487464,2531,3555768,280,2,3343,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518487465,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866495/contentpackages/1134186/manifest.mpd,,100
b5b61860aa5150125ba1baee2d2c3b945df334723c02ba88d170422f51da8f83,True Blood S3:E4 9 Crimes,WIN,canada,on,thunder bay,6327,Shaw,1518491089,4328,3396935,7422,4,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp06b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,174.5.134.59,UNKNOWN,Chrome,2334501:795776235:3063800305:3732088757:1518487466,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/866496/contentpackages/1134187/manifest.mpd,,100
198.103.196.150,CTV News Channel: Going for gold in Pyeongchang,WIN,canada,on,ottawa,2675,,1518452620,3080,217529,0,0,585,0,c3.video.isLive=F,198.103.196.150,UNKNOWN,Chrome,2335483:2384690191:738479963:2888408648:1518452578,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,100
198.103.196.150,Blouin bounces back to win slopestyle silver,WIN,canada,on,ottawa,2675,,1518452871,3076,18751,0,0,576,0,c3.video.isLive=F,198.103.196.150,UNKNOWN,Chrome,2335483:2384690191:738479963:2888408648:1518452579,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324579/contentpackages/1864313/manifest.mpd,,33
104.244.230.28,'One-ring' phone scam spreading across Canada,IOS,jamaica,kingston,kingston,33576,,1518491750,8594,89352,0,0,0,0,c3.client.marketingName=iPhone+5&c3.video.isLive=F,104.244.230.28,UNKNOWN,Safari,2344833:1934828535:941181699:2820505962:1518491740,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324969/contentpackages/1864915/manifest.m3u8,,64
910424d0d6f657d2c45cfe1a85703e8c2d33d8247433068a08e32fb70fd03c22,[1246034] Star Trek: Discovery - S1:EP15 - Will You Take My Hand,AND,canada,bc,vancouver,20375,,1518496423,8801,1551202,0,0,3230,0,c3.player.name=CraveTV+Android&videoSubDomain=pe-fa-vp07a.9c9media.com&c3.client.marketingName=Galaxy+Tab+S2&brand=CraveTV&c3.video.isLive=F&c3.device.model=Other+Android,69.172.156.57,INHOUSE,Non-Browser Apps,2346815:978204087:1290427763:1651459383:2226064110,http://capi.9c9media.com/destinations/cravetv_android/platforms/android/contents/1246034/contentpackages/1861302/manifest.m3u8,,58
68.145.75.96,[30069] PGA News and Highlights - Up and Down: Things going too far on 16 at Phoenix Open?,IOS,canada,ab,calgary,6327,Shaw,1518443439,8151,129915,0,0,1856,0,c3.device.model=iPhone+6&c3.client.marketingName=iPhone+6&c3.player.name=TSN+iOS&c3.video.isLive=F&brand=TSN&videoSubDomain=pe-li-vp04a.9c9media.com,68.145.75.96,INHOUSE,Non-Browser Apps,2355939:3838408367:2266883117:498339979:324848223,http://capi.9c9media.com/destinations/tsn_ios/platforms/iphone/contents/1320313/contentpackages/1857195/manifest.m3u8,,78
24.114.104.49,Kean passe le test Santos avec brio,,canada,on,toronto,812,Rogers,1518467213,-1,0,0,0,0,1,c3.client.marketingName=Q10&c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp11a.9c9media.com,24.114.104.49,UNKNOWN,Safari,2369630:1008460024:1445594168:608969194:1518467175,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324152/contentpackages/1863418/manifest.m3u8,Error loading media: File could not be played,0
24.114.104.49,Â« Danault n'a pas encore le feu vert Â»,,canada,on,toronto,812,Rogers,1518473926,-1,0,0,0,0,1,c3.client.marketingName=Q10&c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp06a.9c9media.com,24.114.104.49,UNKNOWN,Safari,2369630:1008460024:1445594168:608969194:1518473898,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324603/contentpackages/1864349/manifest.m3u8,Error loading media: File could not be played,0
24.114.104.49,"Journeyman, boxeur de sous-carte (1re partie) ",,canada,on,toronto,812,Rogers,1518474019,-1,0,0,0,0,1,c3.client.marketingName=Q10&c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp12a.9c9media.com,24.114.104.49,UNKNOWN,Safari,2369630:1008460024:1445594168:608969194:1518473994,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1314697/contentpackages/1843799/manifest.m3u8,Error loading media: File could not be played,0
24.114.104.49,"Journeyman, boxeur de sous-carte (2e partie) ",,canada,on,toronto,812,Rogers,1518474020,-1,0,0,0,0,1,c3.client.marketingName=Q10&c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp12a.9c9media.com,24.114.104.49,UNKNOWN,Safari,2369630:1008460024:1445594168:608969194:1518473995,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1314711/contentpackages/1843823/manifest.m3u8,Error loading media: File could not be played,0
